study_type,condition,case_id,status,error_message,boundary_case_index,current_A,current_density_command_A_cm2,egr_band,egr_fraction_cmd,ambient_supply_p_kPa_g,ambient_supply_T_C,ambient_supply_RH,ambient_supply_wO2,ambient_supply_wN2,ambient_supply_wH2O,historical_stack_in_flow_kg_s,historical_stack_in_flow_SLPM,stack_in_flow_recomputed_kg_s,stack_in_flow_recomputed_SLPM,lambdaO2_initial,lambdaO2_target_error,separator_iter_count,separator_iter_converged,separator_T_initial_C,separator_T_final_C,separator_T_sim_C,separator_p_kPa_g,V_cell_sim,pO2_stack_kPa,p_stack_internal_kPa_abs,pH2_stack_kPa,pAn_stack_kPa_abs,lambda_m,T_stack_C,stack_out_T_sim_C,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,lambda_O2_actual,m_stack_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,liquid_drain_separator_kg_s,condensed_separator_kg_s,separator_out_RH,m_separator_gas_kg_s,maxGasRes_kg_s,Qnet_W,Qgen_W,Qcool_W,Qamb_W,Qgas_W,gas_residual_ok,flow_fixed_ok,humidity_ok,oxygen_starvation_risk,oxygen_ok,pressure_order_ok,separator_ok,normal_operation_ok,risk_label
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.10853400117815,1,1,83.2,83.2,83.2177205105114,99.9,0.568627686301959,15.227997283698,221.646509332142,232.126854227419,268.361378387008,10.8429215714546,79.2588602552557,83.2177205105114,0.191475580046978,48.103452597302,0.234537916096752,1.62012343993507,0.006816864751711,0.000672540771516925,0.00605286694365233,0,0,0.785561701613988,0.000672540771516925,2.60208521396521e-18,38.9057133727348,7500.71460111136,6916.99805833117,488.329586674448,56.4812427330057,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.170397282493169,1,1,83.2,83.2,83.3229470299192,99.9,0.559163362021111,13.7700761079475,221.328837662276,231.953466726786,268.383731644204,10.9526079645048,79.3114735149596,83.3229470299192,0.183282729296442,46.0452036674988,0.300982776669729,1.55826015862005,0.006816864751711,0.00100217348893179,0.00567898310394679,0,0,0.790700929469596,0.00100217348893179,3.46944695195361e-18,39.3706453918011,7604.29216604097,7019.25724470423,488.803104152055,56.8611717928801,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.238634641933555,1,1,83.2,83.2,83.4756143489117,99.9,0.545390905651239,12.1378973553454,221.015332981271,231.84081162085,268.398275672758,10.9605528609628,79.3878071744559,83.4756143489117,0.174397563236108,43.8130278239912,0.367333626261802,1.49002279917967,0.006816864751711,0.00132751942160859,0.00531007768643437,0,0,0.796557280947963,0.00132751942160859,3.03576608295941e-18,40.3380411103688,7755.01792855284,7167.61917185272,489.490103217938,57.5706123718088,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.314540133757509,1,1,83.2,83.2,83.6745570931511,99.9,0.527431801087912,10.298435195058,220.705691966518,231.694982363536,268.417125951217,10.9693590683904,79.4872785465756,83.6745570931511,0.164677584202795,41.3711260913471,0.433777007249402,1.41411730735572,0.006816864751711,0.00164863546435917,0.00494590639307751,0,0,0.803116591669841,0.00164863546435917,4.33680868994202e-18,41.6308126198086,7951.56236889389,7360.95147691339,490.38534039593,58.5947389647573,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.399818172651362,2,1,83.2,83.9494632092048,83.9494632092048,99.9,0.502596384465628,8.2071438617505,220.402320626505,231.494439778922,268.443091835044,10.9795845082782,79.6247316046024,83.9494632092048,0.153934130338176,38.6721018942082,0.500770910819773,1.32883926846186,0.006816864751711,0.00196569068031681,0.00458661158740589,0,0,0.787158866093454,0.00196569068031681,5.63785129692462e-18,43.4967769421509,8223.36116840817,7628.10482106473,491.622410454314,60.1371599469745,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,0,1,1,83.4,83.4,83.3540795740459,94.7,0.56646938792356,17.2863976331967,218.505908291977,232.315273842224,268.052105014509,10.4172540420345,79.4770397870229,83.3540795740459,0.20622436550273,51.8293386599737,0.09929830447239,1.72815361476621,0.00719348227047776,0,0.0072265313807165,0,0,0,0,3.90312782094782e-18,33.074050834239,7942.35363070703,7359.56640908263,490.293225787003,59.4199450031657,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.0524293655459112,1,1,83.4,83.4,83.4090648083908,94.7,0.561653120084805,16.1189865011783,218.154147150414,232.112757581646,268.079759739446,10.5897033590839,79.5045324041954,83.4090648083908,0.19901150644794,50.0165668580284,0.16816452441811,1.6757242492203,0.00719348227047776,0.000358874796065047,0.0068186211252359,0,0,0.775297946373978,0.000358874796065047,3.03576608295941e-18,33.416193048423,7997.99115678033,7414.59258320691,490.540657972987,59.4417225520127,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.109382806425164,1,1,83.4,83.4,83.4815041488692,94.7,0.555298460628362,14.8299462207211,217.804503203089,231.899583943737,268.108928227147,10.764360137574,79.5407520744346,83.4815041488692,0.191315869874435,48.0824609961925,0.236555439340068,1.61877080834105,0.00719348227047775,0.000712874151223735,0.00641586736101362,0,0,0.780207151979206,0.000712874151223735,4.33680868994202e-18,33.8553783006054,8071.40018282116,7487.08586937227,490.866633248398,59.5923018998863,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.171688991646094,1,1,83.4,83.4,83.5945507328728,94.7,0.54538567646128,13.3966624950374,217.459190026095,231.747263739674,268.129807156762,10.8455018673189,79.5972753664364,83.5945507328728,0.183044311583799,46.0036116087984,0.304660573461979,1.55646462312012,0.00719348227047776,0.00106210527631343,0.0060185965657761,0,0,0.785717094555294,0.00106210527631343,2.60208521396521e-18,34.2747302570439,8185.91266551929,7600.21687598449,491.375341199007,60.0457180787546,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.240380123997943,1,1,83.4,83.4,83.7526819706956,94.7,0.531480633731203,11.7930250610487,217.118031846967,231.63105406345,268.145757405863,10.8539017073009,79.6763409853478,83.7526819706956,0.174081990249636,43.7511561994898,0.372688222446481,1.48777349076827,0.00719348227047776,0.0014066632986871,0.0056266531947484,0,0,0.79190322896275,0.0014066632986871,8.23993651088983e-18,35.1615722534077,8346.54371913715,7758.46593831829,492.086928221841,60.8292803436114,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.316755673259171,2,1,83.4,83.9590313011365,83.9590313011365,94.7,0.513323525156163,9.9863923750583,216.781044315274,231.480450126159,268.166455103573,10.8632195067765,79.7795156505683,83.9590313011365,0.164285979647405,41.2891738348842,0.440850039068588,1.41139794150704,0.00719348227047775,0.00174661839556954,0.00523985518670863,0,0,0.781366420887704,0.00174661839556954,2.38524477946811e-18,36.3503886355429,8556.29463739601,7964.96899278373,493.01549545356,61.9597605231733,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_13,ok,,13,722,1.9,high,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00742182,344.4,0.00719348227047775,333.804281692703,1.72815361476621,-0.40252734674664,2,1,83.4,84.2448486086678,84.2448486086678,94.7,0.488155017949405,7.93305124685915,216.451012124376,231.272887873352,268.195030176741,10.8740539187983,79.9224243043339,84.2448486086678,0.153467116127136,38.5701229606525,0.509634038218245,1.32562626801957,0.00719348227047776,0.00208216010420202,0.00485837357647138,0,0,0.780464362380114,0.00208216010420202,5.63785129692462e-18,38.0762382920201,8847.04123264848,8250.99915512847,494.301666434052,63.6641727939351,1,1,1,0,1,1,1,1,ok
